Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2019-101237,2019-05-12,2019-05-15,Same Day,CU-2678,Customer 13,Corporate,United States,City,State,West,Furniture,Tables,Tables Product,535.83,2,0.0,134.03
CA-2019-101238,2019-09-21,2019-09-27,First Class,CU-9739,Customer 160,Consumer,United States,City,State,Central,Technology,Phones,Phones Product,1130.03,6,0.0,141.5
CA-2019-101239,2019-02-24,2019-02-28,Standard Class,CU-5397,Customer 451,Consumer,United States,City,State,Central,Furniture,Chairs,Chairs Product,823.94,1,0.1,50.01
CA-2019-101240,2019-12-25,2019-12-31,Same Day,CU-6324,Customer 24,Consumer,United States,City,State,Central,Furniture,Chairs,Chairs Product,1567.22,6,0.1,318.09
CA-2019-101241,2019-05-11,2019-05-16,Same Day,CU-1201,Customer 90,Consumer,United States,City,State,East,Technology,Accessories,Accessories Product,443.92,8,0.0,-1.14
CA-2019-101242,2019-10-15,2019-10-20,First Class,CU-6599,Customer 75,Corporate,United States,City,State,East,Furniture,Bookcases,Bookcases Product,1654.24,2,0.1,-195.18
CA-2019-101243,2019-09-23,2019-09-26,Second Class,CU-2552,Customer 354,Corporate,United States,City,State,South,Technology,Laptops,Laptops Product,1006.81,3,0.0,-163.71
CA-2019-101244,2019-06-11,2019-06-14,Same Day,CU-4533,Customer 231,Home Office,United States,City,State,South,Technology,Phones,Phones Product,1676.46,5,0.0,-16.13
CA-2019-101245,2019-03-28,2019-03-30,Same Day,CU-8366,Customer 94,Corporate,United States,City,State,South,Technology,Laptops,Laptops Product,1633.81,6,0.1,-46.99
CA-2019-101246,2019-02-24,2019-02-28,First Class,CU-8557,Customer 218,Home Office,United States,City,State,West,Office Supplies,Labels,Labels Product,362.52,4,0.2,32.31
CA-2019-101247,2019-10-15,2019-10-19,Second Class,CU-5374,Customer 341,Home Office,United States,City,State,West,Furniture,Furnishings,Furnishings Product,767.6,9,0.3,129.63
CA-2019-101248,2019-06-27,2019-06-30,Standard Class,CU-1583,Customer 270,Corporate,United States,City,State,Central,Technology,Phones,Phones Product,198.62,2,0.0,24.88
CA-2019-101249,2019-12-15,2019-12-20,Standard Class,CU-6123,Customer 340,Home Office,United States,City,State,South,Technology,Laptops,Laptops Product,1602.65,2,0.0,21.78
CA-2019-101250,2019-01-08,2019-01-11,Same Day,CU-8342,Customer 159,Home Office,United States,City,State,Central,Furniture,Furnishings,Furnishings Product,143.92,6,0.3,34.52
CA-2019-101251,2019-11-17,2019-11-22,Second Class,CU-3614,Customer 344,Consumer,United States,City,State,East,Technology,Laptops,Laptops Product,1165.59,4,0.3,186.31
CA-2019-101252,2019-11-09,2019-11-14,Second Class,CU-4183,Customer 379,Corporate,United States,City,State,Central,Technology,Laptops,Laptops Product,1265.71,4,0.3,96.94
CA-2019-101253,2019-09-04,2019-09-07,First Class,CU-7121,Customer 158,Home Office,United States,City,State,Central,Furniture,Chairs,Chairs Product,636.06,2,0.1,138.53
CA-2019-101254,2019-11-19,2019-11-20,Second Class,CU-9951,Customer 438,Corporate,United States,City,State,South,Technology,Laptops,Laptops Product,1628.43,9,0.1,19.66
CA-2019-101255,2019-09-12,2019-09-16,Standard Class,CU-9922,Customer 441,Corporate,United States,City,State,East,Technology,Phones,Phones Product,652.28,7,0.1,-78.34
CA-2019-101256,2019-11-24,2019-11-30,First Class,CU-4837,Customer 150,Corporate,United States,City,State,Central,Furniture,Bookcases,Bookcases Product,675.54,6,0.3,0.98
CA-2019-101257,2019-02-23,2019-02-28,First Class,CU-8821,Customer 386,Consumer,United States,City,State,South,Furniture,Tables,Tables Product,1477.28,6,0.2,153.63
CA-2019-101258,2019-09-06,2019-09-11,Second Class,CU-4722,Customer 110,Consumer,United States,City,State,East,Furniture,Tables,Tables Product,332.35,7,0.0,-48.91
CA-2019-101259,2019-08-27,2019-08-28,First Class,CU-5052,Customer 454,Consumer,United States,City,State,East,Furniture,Tables,Tables Product,1012.4,2,0.1,217.26
CA-2019-101260,2019-08-17,2019-08-23,First Class,CU-5944,Customer 437,Home Office,United States,City,State,South,Technology,Accessories,Accessories Product,330.02,4,0.0,74.67
CA-2019-101261,2019-03-08,2019-03-10,Same Day,CU-2634,Customer 237,Home Office,United States,City,State,East,Furniture,Bookcases,Bookcases Product,876.26,9,0.3,91.1
CA-2019-101262,2019-02-20,2019-02-21,Same Day,CU-2615,Customer 490,Home Office,United States,City,State,East,Furniture,Tables,Tables Product,120.24,1,0.2,19.39
CA-2019-101263,2019-04-07,2019-04-13,Second Class,CU-8767,Customer 481,Consumer,United States,City,State,East,Technology,Phones,Phones Product,379.81,4,0.1,23.4
CA-2019-101264,2019-04-02,2019-04-03,Standard Class,CU-9345,Customer 395,Consumer,United States,City,State,Central,Technology,Accessories,Accessories Product,710.11,5,0.3,-77.42
CA-2019-101265,2019-09-21,2019-09-26,Second Class,CU-6301,Customer 297,Consumer,United States,City,State,South,Furniture,Bookcases,Bookcases Product,849.12,1,0.3,-21.31
CA-2019-101266,2019-10-18,2019-10-22,Standard Class,CU-8433,Customer 227,Consumer,United States,City,State,Central,Office Supplies,Storage,Storage Product,589.82,4,0.3,-75.04
CA-2019-101267,2019-04-06,2019-04-07,First Class,CU-1602,Customer 89,Home Office,United States,City,State,South,Office Supplies,Paper,Paper Product,289.57,5,0.3,-7.46
CA-2019-101268,2019-03-29,2019-03-31,Same Day,CU-4251,Customer 76,Consumer,United States,City,State,East,Office Supplies,Binders,Binders Product,1242.12,1,0.2,358.1
CA-2019-101269,2019-03-19,2019-03-22,Standard Class,CU-2601,Customer 136,Corporate,United States,City,State,Central,Technology,Phones,Phones Product,46.43,9,0.0,2.35
CA-2019-101270,2019-10-15,2019-10-21,Second Class,CU-7993,Customer 250,Home Office,United States,City,State,West,Technology,Phones,Phones Product,1037.18,8,0.2,183.86
CA-2019-101271,2019-04-30,2019-05-01,First Class,CU-7773,Customer 204,Home Office,United States,City,State,East,Technology,Accessories,Accessories Product,1257.11,2,0.1,246.31
CA-2019-101272,2019-10-29,2019-10-30,First Class,CU-7287,Customer 418,Corporate,United States,City,State,Central,Office Supplies,Paper,Paper Product,1498.93,1,0.2,309.58
CA-2019-101273,2019-06-14,2019-06-16,Standard Class,CU-7250,Customer 148,Home Office,United States,City,State,Central,Technology,Laptops,Laptops Product,1770.56,1,0.0,-4.46
CA-2019-101274,2019-07-01,2019-07-05,First Class,CU-6639,Customer 347,Corporate,United States,City,State,West,Office Supplies,Binders,Binders Product,636.49,9,0.1,-52.56
CA-2019-101275,2019-08-11,2019-08-12,Standard Class,CU-7115,Customer 100,Consumer,United States,City,State,Central,Office Supplies,Labels,Labels Product,1335.67,5,0.0,-73.25
CA-2019-101276,2019-11-07,2019-11-08,Same Day,CU-4297,Customer 400,Corporate,United States,City,State,East,Furniture,Tables,Tables Product,1219.1,2,0.1,317.43
CA-2019-101277,2019-01-07,2019-01-11,Second Class,CU-5210,Customer 417,Home Office,United States,City,State,West,Office Supplies,Labels,Labels Product,1853.95,4,0.2,-127.51
CA-2019-101278,2019-11-26,2019-11-28,Standard Class,CU-5100,Customer 438,Corporate,United States,City,State,West,Office Supplies,Labels,Labels Product,1243.17,9,0.0,323.98
CA-2019-101279,2019-09-20,2019-09-26,Same Day,CU-2132,Customer 27,Corporate,United States,City,State,Central,Office Supplies,Storage,Storage Product,1068.49,1,0.3,158.53
CA-2019-101280,2019-06-10,2019-06-16,First Class,CU-2041,Customer 306,Corporate,United States,City,State,Central,Furniture,Furnishings,Furnishings Product,1003.34,4,0.0,-100.0
CA-2019-101281,2019-05-31,2019-06-01,Second Class,CU-2036,Customer 137,Home Office,United States,City,State,East,Technology,Accessories,Accessories Product,440.4,6,0.2,8.32
CA-2019-101282,2019-03-26,2019-03-30,First Class,CU-2767,Customer 101,Corporate,United States,City,State,South,Office Supplies,Labels,Labels Product,748.64,3,0.2,27.46
CA-2019-101283,2019-05-27,2019-05-28,Standard Class,CU-7416,Customer 86,Home Office,United States,City,State,East,Furniture,Bookcases,Bookcases Product,129.19,2,0.3,16.87
CA-2019-101284,2019-04-22,2019-04-25,Second Class,CU-1195,Customer 107,Home Office,United States,City,State,East,Furniture,Tables,Tables Product,1361.29,2,0.0,111.86
CA-2019-101285,2019-02-05,2019-02-11,Same Day,CU-2656,Customer 107,Home Office,United States,City,State,Central,Technology,Laptops,Laptops Product,264.79,1,0.2,67.29
CA-2019-101286,2019-10-12,2019-10-17,Second Class,CU-2566,Customer 93,Consumer,United States,City,State,West,Technology,Accessories,Accessories Product,999.39,3,0.3,-54.31
CA-2019-101287,2019-07-07,2019-07-10,Standard Class,CU-2943,Customer 74,Corporate,United States,City,State,South,Furniture,Furnishings,Furnishings Product,1030.77,7,0.3,-184.2
CA-2019-101288,2019-03-23,2019-03-24,Second Class,CU-3417,Customer 209,Home Office,United States,City,State,East,Office Supplies,Storage,Storage Product,339.65,1,0.3,-15.24
CA-2019-101289,2019-01-02,2019-01-04,Standard Class,CU-8426,Customer 435,Corporate,United States,City,State,West,Office Supplies,Storage,Storage Product,1076.13,4,0.3,21.02
CA-2019-101290,2019-10-30,2019-11-05,Standard Class,CU-9720,Customer 54,Home Office,United States,City,State,West,Furniture,Tables,Tables Product,1812.19,1,0.0,107.22
CA-2019-101291,2019-07-16,2019-07-21,Second Class,CU-7123,Customer 405,Corporate,United States,City,State,South,Office Supplies,Storage,Storage Product,1057.24,4,0.3,150.58
CA-2019-101292,2019-01-11,2019-01-14,First Class,CU-3021,Customer 132,Consumer,United States,City,State,East,Office Supplies,Labels,Labels Product,566.89,3,0.3,49.14
CA-2019-101293,2019-08-22,2019-08-28,Second Class,CU-4140,Customer 458,Home Office,United States,City,State,West,Technology,Phones,Phones Product,408.55,7,0.0,93.02
CA-2019-101294,2019-07-14,2019-07-18,Second Class,CU-8504,Customer 227,Consumer,United States,City,State,East,Furniture,Furnishings,Furnishings Product,286.92,8,0.3,-10.37
CA-2019-101295,2019-04-29,2019-05-01,First Class,CU-1992,Customer 145,Home Office,United States,City,State,Central,Furniture,Chairs,Chairs Product,1413.93,6,0.1,348.13
CA-2019-101296,2019-01-20,2019-01-23,Second Class,CU-7871,Customer 319,Consumer,United States,City,State,South,Technology,Phones,Phones Product,627.62,7,0.3,182.18
CA-2019-101297,2019-09-18,2019-09-22,Same Day,CU-2070,Customer 207,Home Office,United States,City,State,West,Technology,Phones,Phones Product,1335.46,3,0.2,-87.73
CA-2019-101298,2019-10-20,2019-10-21,First Class,CU-9331,Customer 103,Home Office,United States,City,State,Central,Technology,Phones,Phones Product,868.07,4,0.3,116.53
CA-2019-101299,2019-09-13,2019-09-17,Second Class,CU-2917,Customer 474,Corporate,United States,City,State,Central,Furniture,Bookcases,Bookcases Product,1514.44,5,0.3,20.68
CA-2019-101300,2019-08-10,2019-08-13,First Class,CU-8150,Customer 354,Consumer,United States,City,State,Central,Technology,Accessories,Accessories Product,1248.23,6,0.0,189.81
CA-2019-101301,2019-08-14,2019-08-17,First Class,CU-5272,Customer 406,Consumer,United States,City,State,East,Furniture,Furnishings,Furnishings Product,344.31,3,0.0,-41.82
CA-2019-101302,2019-02-22,2019-02-23,Same Day,CU-9343,Customer 160,Home Office,United States,City,State,South,Technology,Phones,Phones Product,1795.74,2,0.2,153.54
CA-2019-101303,2019-12-21,2019-12-25,First Class,CU-6289,Customer 87,Home Office,United States,City,State,West,Technology,Phones,Phones Product,1915.52,1,0.1,211.16
CA-2019-101304,2019-12-08,2019-12-12,First Class,CU-3981,Customer 386,Home Office,United States,City,State,East,Office Supplies,Binders,Binders Product,1849.95,9,0.2,535.59
CA-2019-101305,2019-12-30,2019-12-31,Second Class,CU-4713,Customer 469,Corporate,United States,City,State,Central,Office Supplies,Labels,Labels Product,957.66,5,0.3,25.51
CA-2019-101306,2019-10-07,2019-10-11,Second Class,CU-1984,Customer 449,Home Office,United States,City,State,Central,Technology,Accessories,Accessories Product,76.24,9,0.1,20.89
CA-2019-101307,2019-03-22,2019-03-28,Standard Class,CU-9075,Customer 463,Home Office,United States,City,State,East,Furniture,Chairs,Chairs Product,1255.73,2,0.1,-198.93
CA-2019-101308,2019-07-21,2019-07-22,Second Class,CU-9958,Customer 143,Home Office,United States,City,State,Central,Technology,Laptops,Laptops Product,1243.31,7,0.2,318.09
CA-2019-101309,2019-06-07,2019-06-09,Same Day,CU-3910,Customer 339,Home Office,United States,City,State,East,Office Supplies,Storage,Storage Product,1402.75,3,0.3,-114.35
CA-2019-101310,2019-04-30,2019-05-03,First Class,CU-1712,Customer 77,Home Office,United States,City,State,Central,Office Supplies,Storage,Storage Product,1014.64,3,0.0,-119.0
CA-2019-101311,2019-02-28,2019-03-02,Second Class,CU-8713,Customer 121,Corporate,United States,City,State,East,Technology,Accessories,Accessories Product,1723.51,2,0.3,-38.85
CA-2019-101312,2019-08-03,2019-08-09,Standard Class,CU-7854,Customer 481,Home Office,United States,City,State,South,Office Supplies,Binders,Binders Product,566.21,2,0.1,62.05
CA-2019-101313,2019-05-08,2019-05-14,Same Day,CU-1137,Customer 151,Corporate,United States,City,State,Central,Technology,Phones,Phones Product,181.31,7,0.3,-7.52
CA-2019-101314,2019-08-12,2019-08-17,First Class,CU-6515,Customer 372,Home Office,United States,City,State,West,Technology,Accessories,Accessories Product,1184.09,5,0.0,29.21
CA-2019-101315,2019-07-28,2019-08-02,First Class,CU-2795,Customer 423,Corporate,United States,City,State,West,Office Supplies,Paper,Paper Product,604.32,6,0.2,159.61
CA-2019-101316,2019-04-25,2019-04-30,Same Day,CU-2093,Customer 182,Consumer,United States,City,State,South,Technology,Laptops,Laptops Product,574.49,2,0.0,102.58
CA-2019-101317,2019-07-28,2019-07-29,Same Day,CU-5729,Customer 135,Corporate,United States,City,State,East,Furniture,Chairs,Chairs Product,1606.25,1,0.0,-176.86
CA-2019-101318,2019-01-14,2019-01-18,Standard Class,CU-7504,Customer 69,Home Office,United States,City,State,West,Office Supplies,Binders,Binders Product,214.91,5,0.3,34.13
CA-2019-101319,2019-01-09,2019-01-15,Second Class,CU-7829,Customer 169,Corporate,United States,City,State,East,Office Supplies,Storage,Storage Product,1392.38,8,0.0,118.89
CA-2019-101320,2019-02-09,2019-02-11,Second Class,CU-3364,Customer 225,Consumer,United States,City,State,East,Office Supplies,Binders,Binders Product,1110.95,8,0.3,62.93
CA-2019-101321,2019-08-25,2019-08-27,Standard Class,CU-6547,Customer 48,Corporate,United States,City,State,Central,Technology,Accessories,Accessories Product,75.21,9,0.3,10.29
CA-2019-101322,2019-10-08,2019-10-10,Same Day,CU-4411,Customer 135,Consumer,United States,City,State,West,Technology,Laptops,Laptops Product,1923.77,9,0.3,334.39
CA-2019-101323,2019-12-25,2019-12-27,Standard Class,CU-6587,Customer 293,Consumer,United States,City,State,South,Technology,Phones,Phones Product,1454.77,9,0.3,-186.66
CA-2019-101324,2019-07-20,2019-07-25,Standard Class,CU-7628,Customer 77,Consumer,United States,City,State,Central,Office Supplies,Paper,Paper Product,1240.14,5,0.3,104.55
CA-2019-101325,2019-09-03,2019-09-05,Same Day,CU-3737,Customer 329,Consumer,United States,City,State,Central,Technology,Laptops,Laptops Product,604.65,2,0.1,121.3
CA-2019-101326,2019-10-05,2019-10-09,Same Day,CU-9614,Customer 60,Corporate,United States,City,State,Central,Furniture,Chairs,Chairs Product,1699.97,3,0.2,-97.04
CA-2019-101327,2019-08-23,2019-08-28,First Class,CU-7353,Customer 256,Home Office,United States,City,State,East,Office Supplies,Binders,Binders Product,709.4,3,0.1,81.82
CA-2019-101328,2019-01-04,2019-01-06,First Class,CU-9503,Customer 296,Consumer,United States,City,State,East,Furniture,Tables,Tables Product,318.38,6,0.1,22.88
CA-2019-101329,2019-06-03,2019-06-04,First Class,CU-5618,Customer 292,Home Office,United States,City,State,South,Furniture,Furnishings,Furnishings Product,971.31,5,0.1,148.15
CA-2019-101330,2019-01-29,2019-02-01,Standard Class,CU-5691,Customer 150,Consumer,United States,City,State,West,Office Supplies,Binders,Binders Product,751.97,5,0.3,221.17
CA-2019-101331,2019-04-19,2019-04-22,Same Day,CU-7107,Customer 464,Home Office,United States,City,State,East,Furniture,Tables,Tables Product,1401.16,3,0.2,-201.57
CA-2019-101332,2019-04-08,2019-04-11,First Class,CU-4358,Customer 276,Home Office,United States,City,State,Central,Furniture,Chairs,Chairs Product,745.68,2,0.1,206.1
CA-2019-101333,2019-08-03,2019-08-08,Same Day,CU-6870,Customer 78,Home Office,United States,City,State,East,Technology,Laptops,Laptops Product,671.36,5,0.1,-100.09
CA-2019-101334,2019-10-20,2019-10-22,Second Class,CU-5033,Customer 358,Home Office,United States,City,State,Central,Office Supplies,Labels,Labels Product,1930.17,5,0.1,480.88
CA-2019-101335,2019-03-16,2019-03-22,First Class,CU-8500,Customer 432,Consumer,United States,City,State,West,Technology,Laptops,Laptops Product,857.73,3,0.0,241.44
CA-2019-101336,2019-11-22,2019-11-28,Second Class,CU-1153,Customer 70,Home Office,United States,City,State,West,Technology,Phones,Phones Product,1398.73,6,0.0,302.47
CA-2019-101337,2019-05-26,2019-06-01,First Class,CU-6618,Customer 472,Consumer,United States,City,State,East,Technology,Laptops,Laptops Product,821.33,4,0.1,-54.15
CA-2019-101338,2019-05-08,2019-05-13,Second Class,CU-2657,Customer 436,Corporate,United States,City,State,East,Technology,Phones,Phones Product,301.51,2,0.0,0.72
CA-2019-101339,2019-12-07,2019-12-11,Same Day,CU-1597,Customer 167,Consumer,United States,City,State,West,Office Supplies,Paper,Paper Product,1449.32,5,0.0,106.74
CA-2019-101340,2019-02-11,2019-02-12,Second Class,CU-9878,Customer 209,Home Office,United States,City,State,Central,Furniture,Chairs,Chairs Product,1482.33,7,0.1,-205.79
CA-2019-101341,2019-12-22,2019-12-23,Second Class,CU-1363,Customer 55,Consumer,United States,City,State,West,Technology,Laptops,Laptops Product,766.77,2,0.1,181.12
